Store,Region,Product_Category,Avg_Daily_Demand,Std_Daily_Demand,Safety_Stock,Reorder_Point,Current_Inventory,Days_Of_Supply,Stockout_Risk,Inventory_Position,Action,Priority_Score,Target_Level,Recommended_Order_Qty,Days_Until_Stockout
716,East-India,Sports Products,6314.0054,724.725,3163.779,47361.816,27256.69947595919,4.316863523864507,0.4245005461327214,0.575499458803674,REORDER SOON,47.0,135757.8924,108501,4.3
717,East-India,Tupperware,5958.376,980.44135,4280.1064,45988.74,49610.88813976879,8.326243314439223,0.0,1.0787616303418792,MONITOR,0.0,129406.00240000001,79795,8.3
718,East-India,Furniture,9259.363,4000.6792,17464.924,82280.47,122422.47748152136,13.221479032950796,0.0,1.4878679895912281,OK,0.0,211911.547,89489,13.2
719,East-India,Pet Care,6020.347,572.0428,2497.2468,44639.676,56151.25886716897,9.326913764362573,0.0,1.257877831979985,OK,0.0,128924.53379999999,72773,9.3
720,East-India,Food,6651.8745,626.2889,2734.0574,49297.18,38988.010113362696,5.861206498209893,0.2091229080342569,0.7908770869522901,WATCHLIST,24.3,142423.4219,103435,5.9
721,East-India,Clothing & Apparel,6757.7876,1044.2787,4558.7876,51863.3,64273.88344267969,9.511083696233852,0.0,1.2392941336683105,OK,0.0,146472.3272,82198,9.5
722,East-India,Electronics & Gadgets,7740.6533,427.20477,1864.958,56049.53,70099.06273684319,9.055962053344253,0.0,1.250662810853957,OK,0.0,164418.6773,94320,9.1
723,East-India,Footwear & Shoes,6543.2007,848.28485,3703.1787,49505.586,74159.30834215794,11.333797009788045,0.0,1.4979987984014154,OK,0.0,141110.3934,66951,11.3
724,East-India,Home Decor,6965.167,404.51404,1765.9019,50522.07,31065.392211083283,4.460107309118055,0.385112446522264,0.614887557281071,REORDER SOON,42.9,148034.4089,116969,4.5
725,East-India,Games & Toys,5894.5747,782.34705,3415.3276,44677.35,41132.36178731529,6.978003305013881,0.0793464619366605,0.9206535702613359,MONITOR,10.8,127201.39630000001,86069,7.0
726,East-India,Sports Products,8178.3013,2498.507,10907.206,68155.31,39394.11200320436,4.816906433854361,0.4219949911724877,0.5780050300292723,REORDER SOON,46.3,182651.5333,143257,4.8
727,East-India,Tupperware,4179.8677,748.6996,3268.44,32527.514,23646.832312580253,5.657316007775408,0.273020601847397,0.7269793908191156,WATCHLIST,30.8,91045.6617,67399,5.7
728,East-India,Furniture,5700.0244,779.7437,3403.9631,43304.137,33458.71452273108,5.869924774389609,0.2273552353661401,0.7726447596157171,WATCHLIST,26.1,123104.4755,89646,5.9
729,East-India,Pet Care,6988.3506,435.50174,1901.1783,50819.633,61945.10661134808,8.864052518486812,0.0,1.2189207783406872,OK,0.0,148656.5409,86711,8.9
730,East-India,Food,9220.029,3862.108,16859.992,81400.195,44877.87549693327,4.867433069018989,0.4486760710506339,0.5513239310659301,REORDER SOON,48.9,210480.601,165603,4.9
731,East-India,Clothing & Apparel,7732.56,631.70825,2757.7158,56885.637,59113.667478959534,7.644773145119289,0.0,1.039166837121988,MONITOR,0.0,165141.47580000001,106028,7.6
732,East-India,Electronics & Gadgets,5889.3022,1358.138,5928.9365,47154.055,68683.99697322254,11.662501617874884,0.0,1.4565872855096458,OK,0.0,129604.2827,60920,11.7
733,East-India,Footwear & Shoes,9279.077,3355.604,14648.8545,79602.39,79750.13412711927,8.594619147072008,0.0,1.0018560262715637,MONITOR,2.1,209509.47149999999,129759,8.6
734,East-India,Home Decor,5188.5034,753.4203,3289.0483,39608.57,34403.75387890589,6.630766351576315,0.1314063192013656,0.8685936876515837,MONITOR,16.1,112247.61969999998,77844,6.6
735,East-India,Games & Toys,4632.708,633.6069,2766.0042,35194.96,31995.93483290971,6.906529567361562,0.0908944354355498,0.9091055887806012,MONITOR,11.9,100052.87219999998,68057,6.9
736,East-India,Sports Products,5354.247,830.7473,3626.6187,41106.348,15807.717727452176,2.952369870098199,0.6154433894335856,0.384556607350577,REORDER NOW,68.1,116065.80570000001,100258,3.0
737,East-India,Tupperware,5448.7017,664.0915,2899.0845,41039.996,51251.72597431941,9.406227239252017,0.0,1.248823854035449,OK,0.0,117321.82019999999,66070,9.4
738,East-India,Furniture,6973.789,418.4601,1826.7832,50643.305,44416.62067141084,6.369080032869268,0.1229517713054388,0.8770482232826401,MONITOR,15.4,148276.3522,103860,6.4
739,East-India,Pet Care,7996.6904,1878.0664,8198.68,64175.51,64092.32249225589,8.014856027728028,0.0012962767925979,0.9987037499547083,MONITOR,2.6,176129.1784,112037,8.0
740,East-India,Food,6891.009,410.17133,1790.5985,50027.66,47195.2928592282,6.848822038093637,0.0566160257780505,0.9433839771683943,MONITOR,8.5,146501.7875,99306,6.8
741,East-India,Clothing & Apparel,6908.3423,446.77338,1950.3845,50308.777,63060.07042378315,9.128104517820208,0.0,1.2534606123258205,OK,0.0,147025.5728,83966,9.1
742,East-India,Electronics & Gadgets,6868.861,453.05814,1977.8204,50059.848,69201.44274592177,10.074660756629324,0.0,1.3823742082860853,OK,0.0,146223.9014,77022,10.1
743,East-India,Footwear & Shoes,4903.4883,1477.4131,6449.631,40774.047,33241.04328809172,6.779060411992643,0.1847499614154568,0.815250036085251,WATCHLIST,21.4,109422.8853,76182,6.8
744,East-India,Home Decor,5889.803,637.08417,2781.184,44009.805,25860.250644917287,4.390681601286934,0.412397968394931,0.5876020274326889,REORDER SOON,45.7,126467.04699999999,100607,4.4
745,East-India,Games & Toys,5916.479,1305.5032,5699.1606,47114.51,47889.37632518046,8.094235827349738,0.0,1.0164464477117656,MONITOR,0.8,129945.21960000001,82056,8.1
746,East-India,Sports Products,6205.884,638.7142,2788.3,46229.49,65234.74402816433,10.511757268664404,0.0,1.4111067205838597,OK,0.0,133111.864,67877,10.5
747,East-India,Tupperware,6259.979,1482.9749,6473.911,50293.76,47549.69695722187,7.5958237124358865,0.0545607381065137,0.9454392942031352,MONITOR,8.1,137933.47,90384,7.6
748,East-India,Furniture,5606.3506,509.95337,2226.196,41470.65,37716.89893962899,6.727531281085935,0.0905158139383387,0.9094841517947992,MONITOR,12.0,119959.55859999999,82243,6.7
749,East-India,Pet Care,5130.568,1193.4093,5209.816,41123.793,24015.44997070321,4.68085611068693,0.4160205507076507,0.5839794488485829,REORDER SOON,45.8,112951.744,88936,4.7
750,East-India,Food,5865.683,532.43097,2324.3218,43384.1,67842.7875658516,11.566050593936753,0.0,1.5637707723763221,OK,0.0,125503.6648,57661,11.6
751,East-India,Clothing & Apparel,8736.903,2991.6125,13059.854,74218.18,88038.00826045028,10.076568897788988,0.0,1.1862054318827313,MONITOR,0.0,196534.817,108497,10.1
752,East-India,Electronics & Gadgets,5716.8047,678.75665,2963.105,42980.74,66193.14849562483,11.57869686196531,0.0,1.5400653524258734,OK,0.0,123016.00369999999,56823,11.6
753,East-India,Footwear & Shoes,6300.0176,909.53937,3970.5847,48070.71,28953.225989031685,4.595737334061327,0.3976950741029034,0.6023049376435606,REORDER SOON,44.0,136270.9543,107318,4.6
754,East-India,Home Decor,6396.0728,1028.7676,4491.0737,49263.582,46204.946098795466,7.223955679768791,0.0620871606639222,0.9379128399310359,MONITOR,8.9,138808.6025,92604,7.2
755,East-India,Games & Toys,8247.804,288.43063,1259.141,58993.766,105962.42342509783,12.847350293336872,0.0,1.7961630628073113,OK,0.0,174463.025,68501,12.8
756,East-India,Sports Products,16594.46,2869.4185,12526.416,128687.64,141465.27218825647,8.524848907178095,0.0,1.0992918371046083,MONITOR,0.0,361010.076,219545,8.5
757,East-India,Tupperware,6531.4165,408.37112,1782.7397,47502.652,44501.31363918936,6.813424563044543,0.0631825499519825,0.9368174568272389,MONITOR,9.2,138942.4862,94441,6.8
758,East-India,Furniture,4581.3223,1069.3964,4668.4385,36737.695,15527.698453514968,3.389348653777061,0.5773360761628488,0.422663927432436,REORDER NOW,63.5,100876.2068,85349,3.4
759,East-India,Pet Care,5992.865,435.90744,1902.9493,43853.004,64815.76285355156,10.815488137755736,0.0,1.478023326601561,OK,0.0,127753.11429999999,62937,10.8
760,East-India,Food,7531.9575,390.10846,1703.0144,54426.72,67400.24629953416,8.948569628115587,0.0,1.238366859137096,OK,0.0,159874.12190000003,92474,8.9
761,East-India,Clothing & Apparel,7811.318,333.95825,1457.8912,56137.117,91139.3442082184,11.667601512605833,0.0,1.6235130886436224,OK,0.0,165495.56920000003,74356,11.7
762,East-India,Electronics & Gadgets,6027.0713,899.4735,3926.642,46116.14,51474.42609884824,8.540537124931701,0.0,1.1161911230828998,MONITOR,0.0,130495.13929999998,79021,8.5
763,East-India,Footwear & Shoes,5401.207,1224.8633,5347.128,43155.58,36792.46810462749,6.811897394740787,0.1474458296431988,0.8525541333154946,MONITOR,17.6,118772.475,81980,6.8
764,East-India,Home Decor,3582.58,1048.4142,4576.8413,29654.902,42551.32853283356,11.877286091286331,0.0,1.434883464893378,OK,0.0,79811.0213,37260,11.9
765,East-India,Games & Toys,8089.704,856.7732,3740.2344,60368.164,85646.95616903478,10.587155610857552,0.0,1.4187437631701831,OK,0.0,173624.01839999997,87977,10.6
766,East-India,Sports Products,6425.2466,473.00125,2064.8818,47041.61,36778.02633238242,5.723986754879619,0.2181809504177403,0.7818190391949259,WATCHLIST,25.3,136995.06040000002,100217,5.7
767,East-India,Tupperware,6532.207,494.17923,2157.3342,47882.785,44351.76728300408,6.789706307657696,0.0737429508689517,0.9262570521535888,MONITOR,10.3,139333.68120000002,94982,6.8
768,East-India,Furniture,11324.426,599.987,2619.2368,81890.22,101589.85677453142,8.97086163456827,0.0,1.240561531945224,OK,0.0,240432.1828,138842,9.0
769,East-India,Pet Care,7126.924,1404.968,6133.373,56021.844,35663.25688382235,5.004018247407716,0.3634044419713988,0.6365955551877649,REORDER SOON,40.3,155798.777,120136,5.0
770,East-India,Food,7731.105,429.17206,1873.5461,55991.28,32435.539443813417,4.195459707992065,0.4207037467317571,0.5792962662009766,REORDER SOON,46.7,164226.7511,131791,4.2
771,East-India,Clothing & Apparel,5633.0513,1376.3585,6008.4785,45439.836,42452.78356697398,7.536374432911322,0.0657364250750057,0.9342635736399659,MONITOR,9.2,124302.5558,81850,7.5
772,East-India,Electronics & Gadgets,5162.535,3324.3428,14512.384,50650.13,67926.10083061812,13.15750862217058,0.0,1.3410844321745694,OK,0.0,122925.619,55000,13.2
773,East-India,Footwear & Shoes,7731.539,430.28107,1878.3875,55999.16,51385.837720831616,6.646262445994286,0.0823819932753669,0.9176180092849895,MONITOR,11.2,164240.7065,112855,6.6
774,East-India,Home Decor,8736.903,2991.6125,13059.854,74218.18,120697.05469055045,13.81462633447492,0.0,1.626246489614141,OK,0.0,196534.817,75838,13.8
775,East-India,Games & Toys,6571.478,946.9166,4133.7544,50134.1,71102.36187037689,10.819843203389222,0.0,1.4182435083182283,OK,0.0,142134.7924,71032,10.8
776,Tamil Nadu,Sports Products,6030.1797,797.90955,3483.2659,45694.523,55720.39770643639,9.240254949937825,0.0,1.2194108625761646,OK,0.0,130117.03959999999,74397,9.2
777,Tamil Nadu,Tupperware,5901.893,520.5064,2272.2654,43585.516,36712.873517788736,6.220525025565017,0.1576817896647578,0.8423182030881252,WATCHLIST,18.9,126212.0184,89499,6.2
778,Tamil Nadu,Furniture,6267.45,832.04724,3632.2935,47504.445,65631.08442804181,10.471736094070293,0.0,1.381577753998427,OK,0.0,135248.74349999998,69618,10.5
779,Tamil Nadu,Pet Care,5719.78,1204.9303,5260.111,45298.566,23739.58951658004,4.150437675623124,0.4759306662450006,0.5240693384549975,REORDER SOON,52.3,125375.491,101636,4.2
780,Tamil Nadu,Food,5425.5938,1256.3455,5484.563,43463.72,46078.13458146933,8.492735856139124,0.0,1.0601516524924541,MONITOR,0.0,119422.03279999999,73344,8.5
781,Tamil Nadu,Clothing & Apparel,8706.404,2981.1033,13013.975,73958.805,52860.63339709333,6.071465509138677,0.2852692303445587,0.7147307666354713,WATCHLIST,31.8,195848.459,142988,6.1
782,Tamil Nadu,Electronics & Gadgets,5923.683,566.29034,2472.1345,43937.914,51320.049821899214,8.663537347992248,0.0,1.1680128879559284,MONITOR,0.0,126869.4775,75549,8.7
783,Tamil Nadu,Footwear & Shoes,6116.713,741.1584,3235.5193,46052.51,43210.12386168024,7.064272041917775,0.0617205826780669,0.9382794523399536,MONITOR,9.0,131686.49229999998,88476,7.1
784,Tamil Nadu,Home Decor,6041.6494,808.1496,3527.9685,45819.516,50908.40921361571,8.426243518056785,0.0,1.1110638797148296,MONITOR,0.0,130402.60590000001,79494,8.4
785,Tamil Nadu,Games & Toys,6021.4673,783.30005,3419.488,45569.758,72704.34423609715,12.074190690253092,0.0,1.5954516202630953,OK,0.0,129870.3013,57166,12.1
786,Tamil Nadu,Sports Products,3420.9592,1183.0369,5164.5347,29111.25,25968.452951320185,7.590985807389483,0.1079581621771588,0.8920418378228412,MONITOR,13.4,77004.6779,51036,7.6
787,Tamil Nadu,Tupperware,9162.394,338.90656,1479.493,65616.25,62936.04011341536,6.868951845145,0.0408467397418267,0.9591532602581733,MONITOR,7.0,193889.767,130954,6.9
788,Tamil Nadu,Furniture,10103.841,1332.6552,5817.692,76544.58,85162.64285261054,8.428739562226848,0.0,1.1125888057993203,MONITOR,0.0,217998.35300000003,132836,8.4
789,Tamil Nadu,Pet Care,6268.5425,470.77933,2055.1821,45934.98,31305.91061209714,4.994129131235646,0.3184734097493554,0.681526597205379,REORDER SOON,35.8,133694.5746,102389,5.0
790,Tamil Nadu,Food,6592.7974,435.2824,1900.2207,48049.805,35997.22263370848,5.4600832772740615,0.2508351934451663,0.7491648016825142,WATCHLIST,28.7,140348.96610000002,104352,5.5
791,Tamil Nadu,Clothing & Apparel,6564.726,444.59262,1940.8644,47893.945,45979.23062631974,7.003983122295259,0.0399782200795333,0.9600217861844486,MONITOR,6.8,139800.11039999998,93821,7.0
792,Tamil Nadu,Electronics & Gadgets,6265.669,622.26587,2716.495,46576.18,65880.5196359314,10.51452290424923,0.0,1.4144680743661546,OK,0.0,134295.544,68415,10.5
793,Tamil Nadu,Footwear & Shoes,4228.272,931.8552,4068.0044,33665.91,36414.44913768218,8.612135021864782,0.0,1.0816416112822194,MONITOR,0.0,92861.7164,56447,8.6
794,Tamil Nadu,Home Decor,6232.522,459.50848,2005.9794,45633.633,67989.60644695042,10.908843441746232,0.0,1.4899012411952917,OK,0.0,132888.9414,64899,10.9
795,Tamil Nadu,Games & Toys,5998.721,804.6269,3512.5903,45503.637,60785.57711962524,10.133089233536388,0.0,1.3358399707615731,OK,0.0,129485.73129999998,68700,10.1
796,Tamil Nadu,Sports Products,6585.3677,424.3382,1852.444,47950.02,49339.259732424165,7.492255886315541,0.0,1.0289726622100297,MONITOR,0.0,140145.16569999998,90806,7.5
797,Tamil Nadu,Tupperware,5071.278,610.0995,2663.3828,38162.33,18367.369154132863,3.621842415755794,0.5187041761715667,0.4812958001813008,REORDER NOW,57.2,109160.22080000001,90793,3.6
798,Tamil Nadu,Furniture,6555.1255,443.0897,1934.3033,47820.184,29007.640290459258,4.425184589115325,0.393401737289639,0.6065982575570863,REORDER SOON,43.8,139591.9388,110584,4.4
799,Tamil Nadu,Pet Care,9263.927,517.88293,2260.8125,67108.3,72995.78314189194,7.879572566820304,0.0,1.0877310726376905,MONITOR,0.0,196803.2795,123807,7.9
800,Tamil Nadu,Food,4893.393,611.4912,2669.4585,36923.207,18678.88493042061,3.8171642206005214,0.494115315752185,0.505884684675971,REORDER SOON,54.5,105430.71149999999,86752,3.8
801,Tamil Nadu,Clothing & Apparel,4495.959,854.2823,3729.3604,35201.074,19326.07235269914,4.298542851450351,0.4509806083586783,0.5490193950530924,REORDER SOON,49.6,98144.4994,78818,4.3
802,Tamil Nadu,Electronics & Gadgets,6030.7124,782.7998,3417.3042,45632.293,51795.65770769042,8.588646622836928,0.0,1.1350658558335085,MONITOR,0.0,130062.26460000001,78267,8.6
803,Tamil Nadu,Footwear & Shoes,6031.1636,882.55707,3852.7935,46070.938,59585.62377519307,9.879623233881784,0.0,1.2933451403831426,OK,0.0,130507.2291,70922,9.9
804,Tamil Nadu,Home Decor,5412.6436,726.0446,3169.5403,41058.043,20768.76112739237,3.8370827337052416,0.4941609578615367,0.5058390417534603,REORDER SOON,54.5,116835.0559,96066,3.8
805,Tamil Nadu,Games & Toys,5224.869,1025.9529,4478.7866,41052.87,63468.250828832526,12.147337879784764,0.0,1.546012515783489,OK,0.0,114201.0356,50733,12.1
806,Tamil Nadu,Sports Products,5949.0933,446.67172,1949.9408,43593.594,60503.35447850482,10.17018086904639,0.0,1.387895535259259,OK,0.0,126880.90010000001,66378,10.2
807,Tamil Nadu,Tupperware,9278.513,732.81616,3199.101,68148.69,32046.4505071308,3.453834850419577,0.5297568935992965,0.4702430891500746,REORDER NOW,58.6,198047.874,166001,3.5
808,Tamil Nadu,Furniture,6488.253,853.79297,3727.2244,49144.992,19455.70235012597,2.9986041791165245,0.6041162795204489,0.3958837219899429,REORDER NOW,66.9,139980.5374,120525,3.0
809,Tamil Nadu,Pet Care,6786.0063,436.29016,1904.6202,49406.664,63516.40105277615,9.35990887699559,0.0,1.2855836826541487,OK,0.0,144410.7525,80894,9.4
810,Tamil Nadu,Food,6522.5566,451.15024,1969.4916,47627.39,19787.167305823423,3.0336520472020605,0.5845422760692461,0.41545772938268133,REORDER NOW,64.8,138943.1802,119156,3.0
811,Tamil Nadu,Clothing & Apparel,6718.4663,376.03833,1641.5914,48670.855,78609.84221458556,11.700563581606987,0.0,1.6151317295450338,OK,0.0,142729.3837,64120,11.7
812,Tamil Nadu,Electronics & Gadgets,5910.172,556.11255,2427.7034,43798.906,38594.050163908,6.5301062270558745,0.1188352982237314,0.8811647068058732,MONITOR,14.9,126541.31539999999,87947,6.5
813,Tamil Nadu,Footwear & Shoes,7770.746,1787.8579,7804.875,62200.098,100947.83885093506,12.990752449385427,0.0,1.6229530514716402,OK,0.0,170990.541,70043,13.0
814,Tamil Nadu,Home Decor,6642.1196,1809.9185,7901.18,54396.016,67025.98140263335,10.091053029358106,0.0,1.2321854858383994,OK,0.0,147385.6916,80360,10.1
815,Tamil Nadu,Games & Toys,6040.0747,823.50287,3594.993,45875.516,70099.5783749049,11.605746911259557,0.0,1.5280390170413538,OK,0.0,130436.5617,60337,11.6
816,Tamil Nadu,Sports Products,6777.995,369.90704,1614.8253,49060.79,47365.91563774818,6.988189696041337,0.0345463955459964,0.9654535860052025,MONITOR,6.3,143952.7203,96587,7.0
817,Tamil Nadu,Tupperware,15111.93,2847.8748,12432.367,118215.875,109066.02403869006,7.217213571930872,0.0773995113711246,0.9226004886288754,MONITOR,10.5,329782.89700000006,220717,7.2
818,Tamil Nadu,Furniture,6261.378,881.80774,3849.5225,47679.168,23140.109045747093,3.695689559965916,0.5146704518645618,0.4853295478173422,REORDER NOW,56.7,135338.4605,112198,3.7
819,Tamil Nadu,Pet Care,9542.03,2634.7869,11502.135,78296.34,76795.93070889509,8.048175127118883,0.0191632580685469,0.9808367889085887,MONITOR,4.4,211884.765,135089,8.0
820,Tamil Nadu,Food,9395.265,1574.5837,6873.829,72640.68,117014.74053266832,12.454650817327291,0.0,1.6108706654820457,OK,0.0,204174.394,87160,12.5
821,Tamil Nadu,Clothing & Apparel,8615.737,1439.7454,6285.1934,66595.35,58885.32795209024,6.834624347245701,0.1157742008940949,0.8842258198521404,MONITOR,14.5,187215.67039999997,128330,6.8
822,Tamil Nadu,Electronics & Gadgets,6343.9307,983.66644,4294.1855,48701.703,66256.23089905492,10.444034528054887,0.0,1.3604499805490358,OK,0.0,137516.7302,71260,10.4
823,Tamil Nadu,Footwear & Shoes,5694.8643,868.6947,3792.2773,43656.33,62196.28346627625,10.921469002698752,0.0,1.4246796161353061,OK,0.0,123384.42760000001,61188,10.9
824,Tamil Nadu,Home Decor,5893.335,782.1557,3414.4924,44667.836,74025.42776086966,12.560872282252532,0.0,1.657242311019268,OK,0.0,127174.5274,53149,12.6
825,Tamil Nadu,Games & Toys,6192.67,906.8359,3958.7825,47307.47,36944.87235738116,5.96590369315132,0.2190477881490719,0.7809521912159149,WATCHLIST,25.2,134004.8525,97060,6.0
