Store_ID,Store_Name,State,Region,Category,Priority,Action_Type,Recommendation,Current_Stock,Days_Supply,Decision
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Groceries & Staples,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",4748.01,7.9,WATCHLIST
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,4748.01,7.9,WATCHLIST
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Health & Wellness,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 1799 units within 3 days,552.7,5.3,REORDER SOON
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,552.7,5.3,REORDER SOON
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,552.7,5.3,REORDER SOON
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1959.32,10.9,MONITOR
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1959.32,10.9,MONITOR
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1367.68,9.1,MONITOR
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,1367.68,9.1,MONITOR
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",2067.23,7.6,WATCHLIST
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,2067.23,7.6,WATCHLIST
32,"Decathlon - Thane, Mumbai MMR",Maharashtra / Gujarat,West India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,3648.1,9.7,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,727.53,9.1,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,727.53,9.1,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1015.72,9.5,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,1015.72,9.5,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,368.14,9.2,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,368.14,9.2,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,2272.43,11.3,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),2272.43,11.3,MONITOR
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Groceries & Staples,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 8724 units within 3 days,3032.19,5.7,REORDER SOON
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,3032.19,5.7,REORDER SOON
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",727.17,7.8,WATCHLIST
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,727.17,7.8,WATCHLIST
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,727.17,7.8,WATCHLIST
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Home Care,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2540 units within 3 days,991.3,6.2,REORDER SOON
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,991.3,6.2,REORDER SOON
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,991.3,6.2,REORDER SOON
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Kitchen & Dining,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2473 units of Kitchen & Dining immediately,471.22,3.5,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,471.22,3.5,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,471.22,3.5,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 4477 units of Personal Care immediately,807.79,3.4,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,807.79,3.4,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,807.79,3.4,REORDER NOW
33,"Zudio - Surat Ring Road, Surat",Maharashtra / Gujarat,West India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,4066.7,12.2,OK
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1329.63,15.1,OK
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,1329.63,15.1,OK
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,990.53,8.4,MONITOR
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,990.53,8.4,MONITOR
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,616.95,14.1,OK
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,616.95,14.1,OK
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Fresh Produce,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 3594 units within 3 days,1212.15,5.5,REORDER SOON
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1212.15,5.5,REORDER SOON
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1212.15,5.5,REORDER SOON
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,6125.88,10.5,MONITOR
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1184.39,11.6,MONITOR
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,1184.39,11.6,MONITOR
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Home Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 3045 units of Home Care immediately,806.09,4.6,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,806.09,4.6,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,806.09,4.6,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Kitchen & Dining,MEDIUM,Monitor,"Inventory watchlist — 6 days supply remaining, monitor closely",945.95,6.5,WATCHLIST
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,945.95,6.5,WATCHLIST
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,945.95,6.5,WATCHLIST
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Personal Care,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 4749 units of Personal Care immediately,1045.1,4.0,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Personal Care,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1045.1,4.0,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1045.1,4.0,REORDER NOW
34,"Max Fashion - Vadodara, Gujarat",Maharashtra / Gujarat,West India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,4315.18,11.8,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,970.42,10.8,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,970.42,10.8,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1299.01,10.8,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,1299.01,10.8,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Electronics & Appliances,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",344.77,7.7,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,344.77,7.7,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,344.77,7.7,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",1764.9,7.8,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 5% discount — Moderate demand — ML suggests light promotion,1764.9,7.8,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),1764.9,7.8,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Groceries & Staples,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 10711 units of Groceries & Staples immediately,2463.74,4.1,REORDER NOW
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,2463.74,4.1,REORDER NOW
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1428.99,13.7,OK
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,1428.99,13.7,OK
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Home Care,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,1799.06,10.0,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Home Care,INFO,Category Insight,Festival peaks — pre-stock 2 weeks before festivals,1799.06,10.0,MONITOR
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Kitchen & Dining,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 2676 units of Kitchen & Dining immediately,607.3,4.1,REORDER NOW
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Kitchen & Dining,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,607.3,4.1,REORDER NOW
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Kitchen & Dining,INFO,Category Insight,Wedding season (Nov-Feb) — increase stock 20%,607.3,4.1,REORDER NOW
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Personal Care,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",1875.11,7.0,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Personal Care,INFO,Category Insight,Steady demand — maintain 30-day inventory,1875.11,7.0,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Snacks & Beverages,MEDIUM,Monitor,"Inventory watchlist — 8 days supply remaining, monitor closely",2837.58,7.6,WATCHLIST
35,"Reliance Digital - Bandra, Mumbai",Maharashtra / Gujarat,West India,Snacks & Beverages,INFO,Category Insight,Weekend peaks — increase Thu-Fri stock,2837.58,7.6,WATCHLIST
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Clothing & Apparel,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,812.99,12.0,MONITOR
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Clothing & Apparel,INFO,Category Insight,Seasonal — clearance for off-season items,812.99,12.0,MONITOR
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Dairy & Eggs,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,1270.75,14.0,OK
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Dairy & Eggs,INFO,Category Insight,Short shelf-life — daily restocking recommended,1270.75,14.0,OK
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Electronics & Appliances,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,462.02,13.6,OK
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Electronics & Appliances,INFO,Category Insight,Festival-driven — stock up 1 month before Diwali,462.02,13.6,OK
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2913 units within 3 days,854.35,5.0,REORDER SOON
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,MEDIUM,Discount,XGBoost recommends 10% discount — Average demand period — ML optimized discount,854.35,5.0,REORDER SOON
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Fresh Produce,INFO,Category Insight,Perishable — order frequently (5-7 day max),854.35,5.0,REORDER SOON
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Groceries & Staples,MEDIUM,Monitor,"Inventory watchlist — 7 days supply remaining, monitor closely",3134.09,6.9,WATCHLIST
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Groceries & Staples,INFO,Category Insight,Fast-moving — maintain 15-20 day buffer,3134.09,6.9,WATCHLIST
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Health & Wellness,CRITICAL,Reorder,ML predicts stockout risk 100% — Order 1393 units of Health & Wellness immediately,372.43,4.7,REORDER NOW
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Health & Wellness,MEDIUM,Discount,XGBoost recommends 15% discount — Below-average demand — ML recommends promotion,372.43,4.7,REORDER NOW
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Health & Wellness,INFO,Category Insight,Growing category — review weekly trends,372.43,4.7,REORDER NOW
36,"Croma - Vashi, Navi Mumbai",Maharashtra / Gujarat,West India,Home Care,HIGH,Reorder,Stock dropping (risk: 100%) — Plan order of 2276 units within 3 days,733.78,5.4,REORDER SOON
